datetime,pid1.pv,pid1.mv,pid1.sv,pid1.kp,pid1.Ti,pid1.Td[bool]
2025-03-12 20:57:05,0.2500000091853775,11.073616766391002,0.25,120,2,0
2025-03-12 20:57:10,0.25000000871814326,11.073616770150252,0.25,120,2,0
2025-03-12 20:57:15,0.2500000082585886,11.073616775745283,0.25,120,2,0
2025-03-12 20:57:20,0.25000000780790654,11.073616782979688,0.25,120,2,0
2025-03-12 20:57:25,0.25000000736714073,11.07361679166874,0.25,120,2,0
2025-03-12 20:57:30,0.250000006937195,11.07361680163906,0.25,120,2,0
2025-03-12 20:57:35,0.25000000651884285,11.073616812728257,0.25,120,2,0
2025-03-12 20:57:40,0.25000000611273654,11.073616824784597,0.25,120,2,0
2025-03-12 20:57:45,0.25000000571941566,11.073616837666608,0.25,120,2,0
2025-03-12 20:57:50,0.25000000533931566,11.073616851242715,0.25,120,2,0
2025-03-12 20:57:55,0.25000000497277575,11.073616865390848,0.25,120,2,0
2025-03-12 20:58:00,0.2500000046200467,11.073616879998056,0.25,120,2,0
2025-03-12 20:58:05,0.2500000042812978,11.073616894960134,0.25,120,2,0
2025-03-12 20:58:10,0.25000000395662436,11.073616910181203,0.25,120,2,0
2025-03-12 20:58:15,0.25000000364605374,11.073616925573354,0.25,120,2,0
2025-03-12 20:58:20,0.25000000334955197,11.073616941056255,0.25,120,2,0
2025-03-12 20:58:25,0.25000000306702963,11.073616956556759,0.25,120,2,0
2025-03-12 20:58:30,0.25000000279834744,11.073616972008534,0.25,120,2,0
2025-03-12 20:58:35,0.2500000025433214,11.073616987351734,0.25,120,2,0
2025-03-12 20:58:40,0.250000002301728,11.073617002532576,0.25,120,2,0
2025-03-12 20:58:45,0.25000000207330864,11.073617017503043,0.25,120,2,0
2025-03-12 20:58:50,0.2500000018577743,11.073617032220517,0.25,120,2,0
2025-03-12 20:58:55,0.2500000016548094,11.07361704664745,0.25,120,2,0
2025-03-12 20:59:00,0.2500000014640756,11.073617060751054,0.25,120,2,0
2025-03-12 20:59:05,0.25000000128521543,11.07361707450298,0.25,120,2,0
2025-03-12 20:59:10,0.25000000111785575,11.073617087879008,0.25,120,2,0
2025-03-12 20:59:15,0.2500000009616105,11.073617100858772,0.25,120,2,0
2025-03-12 20:59:20,0.25000000081608365,11.073617113425495,0.25,120,2,0
2025-03-12 20:59:25,0.2500000006808718,11.073617125565686,0.25,120,2,0
2025-03-12 20:59:30,0.2500000005555666,11.073617137268911,0.25,120,2,0
2025-03-12 20:59:35,0.2500000004397568,11.073617148527546,0.25,120,2,0
2025-03-12 20:59:40,0.2500000003330303,11.07361715933654,0.25,120,2,0
2025-03-12 20:59:45,0.2500000002349761,11.07361716969319,0.25,120,2,0
2025-03-12 20:59:50,0.2500000001451856,11.073617179596939,0.25,120,2,0
2025-03-12 20:59:55,0.25000000006325435,11.07361718904916,0.25,120,2,0
2025-03-12 21:00:00,0.2499999999887832,11.073617198053,0.25,120,2,0
2025-03-12 21:00:05,0.2499999999213795,11.073617206613166,0.25,120,2,0
2025-03-12 21:00:10,0.24999999986065818,11.073617214735775,0.25,120,2,0
2025-03-12 21:00:15,0.24999999980624257,11.073617222428194,0.25,120,2,0
2025-03-12 21:00:20,0.24999999975776518,11.073617229698888,0.25,120,2,0
2025-03-12 21:00:25,0.24999999971486844,11.07361723655729,0.25,120,2,0
2025-03-12 21:00:30,0.2499999996772052,11.073617243013647,0.25,120,2,0
2025-03-12 21:00:35,0.2499999996444392,11.073617249078932,0.25,120,2,0
2025-03-12 21:00:40,0.2499999996162454,11.073617254764718,0.25,120,2,0
2025-03-12 21:00:45,0.2499999995923104,11.073617260083054,0.25,120,2,0
2025-03-12 21:00:50,0.24999999957233254,11.073617265046401,0.25,120,2,0
2025-03-12 21:00:55,0.24999999955602212,11.073617269667519,0.25,120,2,0
2025-03-12 21:01:00,0.24999999954310143,11.073617273959394,0.25,120,2,0
2025-03-12 21:01:05,0.24999999953330482,11.07361727793516,0.25,120,2,0
2025-03-12 21:01:10,0.2499999995263786,11.073617281608033,0.25,120,2,0
2025-03-12 21:01:15,0.24999999952208113,11.073617284991244,0.25,120,2,0
2025-03-12 21:01:20,0.24999999952018245,11.07361728809799,0.25,120,2,0
2025-03-12 21:01:25,0.24999999952046437,11.073617290941375,0.25,120,2,0
2025-03-12 21:01:30,0.24999999952272012,11.073617293534362,0.25,120,2,0
2025-03-12 21:01:35,0.24999999952675422,11.073617295889747,0.25,120,2,0
2025-03-12 21:01:40,0.2499999995323822,11.073617298020098,0.25,120,2,0
2025-03-12 21:01:45,0.2499999995394303,11.073617299937741,0.25,120,2,0
2025-03-12 21:01:50,0.24999999954773527,11.073617301654734,0.25,120,2,0
2025-03-12 21:01:55,0.24999999955714394,11.073617303182829,0.25,120,2,0
2025-03-12 21:02:00,0.24999999956751304,11.07361730453346,0.25,120,2,0
2025-03-12 21:02:05,0.24999999957870875,11.073617305717722,0.25,120,2,0
2025-03-12 21:02:10,0.24999999959060643,11.073617306746362,0.25,120,2,0
2025-03-12 21:02:15,0.2499999996030903,11.073617307629757,0.25,120,2,0
2025-03-12 21:02:20,0.24999999961605301,11.073617308377912,0.25,120,2,0
2025-03-12 21:02:25,0.24999999962939534,11.073617309000461,0.25,120,2,0
2025-03-12 21:02:30,0.24999999964302583,11.073617309506648,0.25,120,2,0
